glyph_hash|font_name|GlyphName|unicode_hex|AGL_name
adcd91cb03eded4ba0c4078ebbc2c763|CLLMAC+Arial.kurz.va039.563|G97|0061|a
add1402ae4f25600f3eaf8d77726fca3|BHFKJH+Arial.tu.n.0137.438|G106|006a|j
add30469050d6c13b49676ebb759d199|DLBCCG+Arial035.438|G108|006c|l
add41eb379e7b97ceaf82d7d764a1486|ACLDAA+Arial.tu.n.070.813|G81|0051|Q
add7ec6d5b2c1208f1abdf3eb45c5496|APJFEE+Arial.Black0940.5|G77|004d|M
adda9ebd336f1b5fb5d390123846fe91|AGFNCN+Arial.tu.n.0125|G109|006d|m
addc4208b7d51116dc749dd2aced562c|AFMJIO+Arial.tu.n..kurz.va087.5|G108|006c|l
addd676251d0201b82bc819bc22e7f94|ALNHIN+Arial.tu.n.0112.5|G146|2019|quoteright
ade0909a3d46d832fb3a89fa04a1653d|DENHLN+Arial.tu.n.054.125|G82|0052|R
ade3b6e8adbb329c1802deeb049fc887|AEIEGI+Lucida.Consoleb066.688|G53|0035|five
ade555124876670c40707240edbf3130|BGCJDN+Arial.Blackb01058.313|G82|0052|R
adf522926d7079b3aabcdf8f3e118a16|BHFJDK+Arial.tu.n.079.125|G114|0072|r
adf916f9b89cef5bb7276fb97e024ac1|AGIAFB+Arial.tu.n.0129.125|G106|006a|j
adfc3a7ef323c353165b2dd2790898ff|DLAHMP+Arial.tu.n..kurz.va037.063|G48|0030|zero
adfc5503fdabc8f6fb741272d4bcba09|DLIJNG+Arial.tu.n.0199.875|G66|0042|B
adfdebb500f1e9cb3f13895782403cc1|DHCIFC+Arial.tu.n.033.313|G63|003f|question
adff3e43235f92cf1862ef324ecaba0c|ACJJOD+Arial029.188|G249|016f|uring
ae0045372ac9041e486dac1cd77ce49d|BBEDFJ+Times.New.Roman.tu.n.075|G78|004e|N
ae01691557b2fb04084ddb902244c578|AINJGC+Arial037.5|G40|0028|parenleft
ae01c5c5facd48b757acc31ef124ccbe|AHELAO+Arial.kurz.va035|G233|00e9|eacute
ae066e0eb019bf86585eebb815d4ef48|ACNGPG+Arial035|G47|002f|slash
ae09c0fef4a451d8d39ace5058e708d5|ALHDBD+Arial.tu.n.054.125|G40|0028|parenleft
ae0a071f1e106d15e4363891a2d9608e|COFJLH+Arial050|G237|00ed|iacute
ae0d24abf042efd65908cec4ba07b1bb|CKCBHH+Arial.tu.n.0423.313|G147|201c|quotedblleft
ae1152e9f9fc29a5dd9ea77473207427|AEKNAO+Arial.tu.n.083.313|G248|0159|rcaron
ae120b157bb5fe12aadb8dc69e77c78a|BHBPIG+Arial.tu.n.037.5|G81|0051|Q
ae1335f15124d6dd28c693b741157c9b|AEALGJ+Arial.tu.n.066.688|.notdef|FFFD|notdef
ae14ea4866592142febc8bc765e92dd9|DJCNJH+Forteb0183.313|G105|0069|i
ae157403d95bd7af5672d26bef6dcb99|BGBDPI+Arial.tu.n..kurz.va031.25|G114|0072|r
ae17301f34feeb1b2fced626334f6a54|ALMHFC+Arial.tu.n.0399.688|G115|0073|s
ae177edecd301f6494b13e0a95ef0117|AHBLDI+Arial.kurz.va034.188|G86|0056|V
ae1a10478cca09e710a266a6cf6fa112|BKBMHK+Arial.tu.n.0133.313|G54|0036|six
ae1a8250f9f79072e206c86b63cf3757|AOKJAA+Lucida.Console0266.688|G39|0027|quotesingle
ae1f58b449d2ece9329c846c8fc4c094|EMPGKF+Arial.tu.n.020.813|G117|0075|u
ae2222ef1444943446920c1c309147f8|AOKJAA+Lucida.Console0266.688|G147|201c|quotedblleft
ae230d3754e4de318d04bd249cf61f67|BLLIOO+Arial038.75|G102|0066|f
ae275f56604ee7ff72a4cd5e965ddeaf|BGCHHG+Arial.tu.n.048.75|G50|0032|two
ae2bbfd46567d97c385dc6afd1b94fae|AFGHML+SwitzerlandCondensed.Bold0111.125|G58|003a|colon
ae2dc9ead6d9e7e98887b3a808a517f3|CJLCOJ+Arial.kurz.va021.688|G67|0043|C
ae30bfb9735086ba410ad2248f93c8c7|DNAAKC+Arial.kurz.va036.25|G104|0068|h
ae31f34bbadc41654fa974672571b2c6|BDMLDK+Arial.kurz.va036.688|G59|003b|semicolon
ae3d31db037de0dfde5be5e99b6782e6|ANIJIL+Lucida.Console029.188|G87|0057|W
ae403d60b2a7e50b0aac7c11619dfb59|AJEHCM+Arial.tu.n.0846.625|G204|011a|Ecaron
ae40e450d1579665c9675ffddec5e669|AFGFPL+Arial.tu.n.0111.125|G116|0074|t
ae41cbc7d75437ad90fea91a34cfa4ed|AOJOBN+Arial0300|G183|00b7|periodcentered
ae45df4a91141b4c85619d429e1a3110|AOKJAA+Lucida.Console0266.688|G55|0037|seven
ae509e6ff19f61b3a27e1a7aff078f25|BGBDHE+Arial.tu.n.041.688|G50|0032|two
ae52b8e16d6296f9836969e055161689|AMKGEG+Arial066.688|G237|00ed|iacute
ae5faf604a28b6797c8182b16318ef32|ACMGIP+Arial054.188|G44|002c|comma
ae654724e8b3145f1aebf9cb62eacebb|AJECOP+Arial.kurz.va0299.875|G158|017e|zcaron
ae66cba74d1f2e3aaf675b45f587e0a9|BELCGK+Bookman.BoldTTEE0187.438|G80|0050|P
ae6813bfbcc4ba0980ed20eccc68dd08|EFAPLB+Arial.Narrow.tu.n.0317.5|G47|002f|slash
ae6c6a929b23e666c5cff1b0f9ff1bb7|AINJGC+Arial037.5|G41|0029|parenright
ae7034a2c1d21a38c877e364711eee71|CJMNAH+Arial030|G106|006a|j
ae70d77e2b2490faec2c6a3b16543078|EECHKL+Arial034.563|G181|00b5|mu
ae710fdd1384c8bf19589238899dd288|DLBCCG+Arial035.438|G114|0072|r
ae725e39b5f149c54f867d313c9b5324|CKIBNC+Arial.tu.n.0282.125|G237|00ed|iacute
ae7374b2f73f4a65c92ee0549a2c4a64|AMLHPE+Arial0352.75|G111|006f|o
ae7589fbd16c6cb7da649cc8a20a0982|BKGBDO+Arial.tu.n.062.5|G50|0032|two
ae7a3a71be6ba43388679f200ba273ad|EHMKBP+Lucida.Console032.5|G79|004f|O
ae7d055ef72de7c28d3ff6580283c1fb|BILLBP+Arial.kurz.va066.688|G50|0032|two
ae7e5d2443f69bb20d640a84668b652a|AMENCF+Arial.tu.n.0399.688|G108|006c|l
ae83b0a3fd323d08660e97f311031329|ADAMMC+Arial.tu.n.050|G41|0029|parenright
ae83f6aca1c4d6de97991835028fca5c|AFGGIO+Arial.tu.n.097.25|G99|0063|c
ae86c84b0b6108dde1c76265ecdef786|ADLAAI+Arial053.313|G54|0036|six
ae87b79196f826d69ec58dd839561860|BILNPP+Arial.kurz.va070.813|G50|0032|two
ae89df32c629b51f6b410bb281fc7d7a|BBDODH+Arial043.313|G53|0035|five
ae8cebe295cba54b1c391aa22a606dac|BMGDFG+Arial.tu.n.037.063|G40|0028|parenleft
ae8e93c05fed52b94909678eec73a178|CDOCHK+HelveticaInseratTTEE050|G58|003a|colon
ae912bbc19460959027ecd9f036e3e91|ACMJFL+Arial037.5|G123|007b|braceleft
ae9453aacb5e7c76a9094ceffc0bd711|CLLKFH+Arial.tu.n.039.563|G58|003a|colon
ae95b06318742ea22ca037398ee9df18|DLAHKP+Arial.tu.n.037.063|G75|004b|K
ae9c76e20fa56d4cf51719f84b7c510e|ADHPHC+Times.New.Roman.kurz.va079.563|G53|0052|R
ae9cfab8e9569e217b7397afa982e4db|AIPMJM+Lucida.Console037.5|G145|2018|quoteleft
ae9ebf1206ecc61ac2ea437f332fb25d|FCNIOL+Arial.tu.n.0283.313|G86|0056|V
aea00a5606e80ad11b6095a36f00aa29|AOKFBH+Arial.tu.n..kurz.va0300|G101|0065|e
aea27867c1a09c4863790374dc603203|CJNFON+Arial020.813|G72|0048|H
aea6c382d1794a20dc9116928e461e56|CDGFIB+Arial.Blackb0987.563|G76|004c|L
aeae75774bc7bba37c6cc442e9b88879|AFIHPN+Arial.tu.n.0564.313|.notdef|FFFD|notdef
aeaed3711646317a720fd46b4194c793|EFAOIL+Arial0458.625|G88|0058|X
aeaf6d314db58fbef49ac71817ac1060|AMNNKK+Arial.tu.n.0423.25|G83|0053|S
aeafbef448bbe7aaff4cca673564f338|DCGEFO+Arial.tu.n.058.313|G114|0072|r
aeaff3aed445bce0259b96359f4d328d|BMGDLG+Arial.tu.n.0112.5|G100|0064|d
aeb06c2f1e7d8bb51313e925efbc626a|CCGHNI+Arial.tu.n..kurz.va0149.938|G82|0052|R
aebb10d4c134cef41676c70d3ad051a4|ADPNJL+Arial.kurz.va037.5|G62|003e|greater
aebb56886e2d3784c152eaa81b5feb93|EFJKPM+Arial.tu.n.068.75|G114|0072|r
aebcce23f199938d211600cbd95f8432|BFJNFK+Arial020.813|G158|017e|zcaron
aebe559808768f015a5dae134bfb42f3|ACJJOD+Arial029.188|G109|006d|m
aebf79ec68d44aa2c9cf86ab98777b38|AFJFFK+Arial.tu.n.070.813|G48|0030|zero
aec046f7fc49ba982e82ef0dd4efe733|AMLKGP+Arial0317.5|G150|2013|endash
aec09d9eb86aa28f55957e31455b0353|ACLKMI+Arial070.813|G83|0053|S
aec0cc7900719276235cf228bfdb4aec|ANIJIL+Lucida.Console029.188|G76|004c|L
aec12d6de8434f1ca0e5133d9451d517|BGKNPC+Arial.tu.n.093.75|G115|0073|s
aec1c426709d7436d274b8114ff0a911|BOACDN+Arial.kurz.va035.813|G157|0165|tcaron
aec250306788ec723f6f260ec1a9ef58|AGHPMD+Times.New.Roman.tu.n.041.688|G99|0063|c
aec4787788eda7d903f86f5137890b0c|ADPGDN+Arial058.313|G115|0073|s
aec5726b596acb649f04123c68cf0c47|AOJOBN+Arial0300|G33|0021|exclam
aec5774b378268a6dfbea1c24c8f423d|FPHEFN+Arial.kurz.va034.188|G71|0047|G
aec68db23ec1aedf142450be99170d78|FPANFN+Arial.Narrow037.5|G50|0032|two
aec97d5b845b266487cafa6f41a9da43|AFHBKC+Arial.tu.n.0211.625|G58|003a|colon
aecb5640918560375ec1227dbbaffdbb|DCGJKF+Arial.kurz.va030|G105|0069|i
aecc93d5ad3e6e2848cec5fcbacf32ea|BMCLPC+Arial031.25|G79|004f|O
aecf2f22efa572e372b8123131f51f53|DJBMDJ+Arial.tu.n.0100|G225|00e1|aacute
aed3188311b5cf8bf71cdc6f322f9baa|AJKLMP+Arial053.313|G80|0050|P
aed4dedd03d6e7ef2766259e3d401499|ACLEBN+Arial029.188|G62|003e|greater
aed9afad1d8586f3aacf757e0a4b9adb|BGBDPI+Arial.tu.n..kurz.va031.25|G237|00ed|iacute
aedbaf9d97462f3d8e4b7da9204f4a52|AEGOEF+Arial062.5|G97|0061|a
aedc863707c5e12dcccbcef292f4fcd5|FPANFN+Arial.Narrow037.5|G123|007b|braceleft
aedccb3f751b2084dc48c92123205094|ACADHH+Arial.tu.n.066.625|G56|0038|eight
aedf23813e07e92392e2b2dd852f36ce|BLJHMI+Arial.tu.n.029.188|G43|002b|plus
aedfb86112a95fb2cd28be4e27dd9a8f|BHEDCA+Arial.kurz.va021.688|.notdef|FFFD|notdef
aee280cad09b408a94ec84e0db9fe4d6|AJPJBM+HelveticaInseratTTEE0116.625|G63|003f|question
aee5dcef677c5859fadc3c667d5bb21a|BGBEAI+Arial.tu.n.031.25|G114|0072|r
aee6aa64b4a734f6a8ba33d044567289|FPANFN+Arial.Narrow037.5|G42|002a|asterisk
aee81b64cf12381ed42a6de1f5433a86|EMOLOA+Arial.tu.n..kurz.va036.25|G69|0045|E
aee9b98299e26c01644cda394122df4b|BKEDGC+Arial033.75|G71|0047|G
aeebefd99c08b9929f2bd0e2ccbf6c10|ANIJIK+Lucida.Consoleb029.188|G75|004b|K
aeed37a6e21beab3390cfb01e390c210|ACJOBL+Arial.tu.n.029.188|G112|0070|p
aef72494230e8c3a33cf4f13d1efd3fe|AOOBPO+Lucida.Console075|G62|003e|greater
aef74ce50244a534ab7da9ec2d8abe4e|AKFJCA+Arial017.063|G49|0031|one
aef84d53a53028e8e7cc8eca73b11418|BHDENB+Arial.tu.n.030|G110|006e|n
aefc54ad0d9dba8ef85521ddfd5e3e3d|DENKFN+Arial.tu.n.045.813|G79|004f|O
aeff62d8bfb2ec5df193337b00de231b|ADOLHH+Arial.kurz.va066.688|G35|0023|numbersign
af0094e87d2d1d080d01590d565bef14|BAKOGD+Arial.Black.kurz.vab083.313|G84|0054|T
af047c94e5b32649d23014c9f9eb97a6|ANIGGM+Times.New.Roman.kurz.va037.5|G49|0031|one
af0a42254f45ba7c597efef5e67089ce|AEKNAO+Arial.tu.n.083.313|G97|0061|a
af10b213da220b90fbbf01e9170a0450|BGBDMF+Arial.tu.n.050|G154|0161|scaron
af118aac0f21c0a3b6ae07aa09f49406|AFFOJB+Verdana.kurz.va035.438|G83|0053|S
af192e5b5dd7ad0dd522c7560629a702|BFMPCN+Arial.tu.n..kurz.va075|G242|0148|ncaron
af196902d54f26b893fe600ed708d5e5|AJPKLL+Arial.tu.n..kurz.va075|G200|010c|Ccaron
af2039c760736bdc0eec45a02387907b|DHECKP+Arial.kurz.va037.063|G118|0076|v
af224bcfb98b4482c9c11abdb274b40f|DLJCPD+Arial.tu.n.0258.625|G85|0055|U
af227ed73ad54be1c96d6487219c0e1b|DCKAHJ+Arial020.813|G104|0068|h
af243aab87f0617d6f216f316f49f1a7|AJELJP+Arial.tu.n.050|G237|00ed|iacute
af25985fb81a7813159b991a2daec96e|CLLKFH+Arial.tu.n.039.563|G89|0059|Y
af26dd3f6e1ce92b34dcabaccb5b39bf|DNBOLJ+HelveticaInseratTTEE0125|G72|0048|H
af293ca450ed5bdaaefd2a76142c5d6b|BGBEFK+Arial.tu.n.0108.313|G111|006f|o
af2bbf82695712de4d65ddb158c76587|BMGDFG+Arial.tu.n.037.063|G72|0048|H
af2bf2c53e94f71def7f24aa57b7e497|BMGDFG+Arial.tu.n.037.063|G41|0029|parenright
af2c155d3effabc3b0b57864583d8a54|CPKGNM+Arial.kurz.va033.313|G109|006d|m
af31e93febacce5fbaaab125c540e25e|FCNHKI+Arial079.188|G55|0037|seven
af325c27411fefd25bdc06b3f7dc106a|ACPIPH+Arial026.688|G52|0034|four
af336dbfea8e8a55eb8a05ea057b272b|FBADNK+Arial034.188|G190|013e|lcaron
af36b66a182df946150844e5d0e2b1b2|BILIML+Arial.kurz.va075|G120|0078|x
af36dc33d89575c2fd62b695b81187fb|AMLHLF+Arial.tu.n.0150|.notdef|FFFD|notdef
af372c1bd63849e23183edb9a8579d47|ACLCLE+Arial.tu.n.075|G158|017e|zcaron
af39562b716853c5ef1a454fb716c2ed|ACNAEL+Lucida.Console035.438|G103|0067|g
af41c650d5abb00dd3421da2f3bac41d|AFBJME+Courier.New.tu.n.037.5|G68|0044|D
af426edbd8b232ee159b61f3b0869441|AHALEA+HelveticaInseratTTEE062.5|G109|006d|m
af433e55c7b5898b3becd650766edf14|BMGDFG+Arial.tu.n.037.063|G99|0063|c
af43ad5f1241be4fc169c29b35d4ca03|BKLJPF+Arial.tu.n.0388.063|G111|006f|o
af43d2cd7c2a43e98d57ef55681efb9b|BGKNPC+Arial.tu.n.093.75|G99|0063|c
af46c17324d3ac5d94fe2348c696fd68|DPCBDO+Courier.New029.188|G102|0066|f
af48facd0986bde077e3621206f4c5dd|AFMAJG+Courier.New025|G70|0046|F
af4ee890293b42e3e244fdbf1ca3f310|AOKELH+Arial.tu.n.0466.625|G98|0062|b
af534d649d7b4cd2e6b9562ba8b8c0e1|EFJKPM+Arial.tu.n.068.75|G118|0076|v
af53e77b0ca1e8b97ce5e86dc0a1790d|AFIHPO+Arial.tu.n..kurz.va0446.75|G69|0045|E
af582064a5bf08e8e6b74109abaad388|CHBOGA+Arial0242.813|G15|002c|comma
af59c8b97285ebfa4e2574f70e11bb48|AKLDFD+Arial026.25|G158|017e|zcaron
af5b2c2754395e3cc9615ad3783997e3|BGCMGB+Arial0317.5|G114|0072|r
af642d8f8c500f65cba35292281acb27|AOPEBM+Arial.tu.n.0166.625|G181|00b5|mu
af699dd5d89f312ed0bba01370e67dd3|BLLIOO+Arial038.75|G112|0070|p
af6c3601ae1a65911508844b07833af8|AJECOP+Arial.kurz.va0299.875|G79|004f|O
af6c549b44455122a666131bf520cba1|AOJOBN+Arial0300|G108|006c|l
af6cc68eec39f9c6cbd1d9b45be125e7|DEKEBP+Arial.tu.n.0166.625|G44|002c|comma
af707efca3d3e3355df0351f1c5c7254|ADKPFF+Arial066.688|.notdef|FFFD|notdef
af7126e8f979e3d958717a3d5219b57b|AJPGLO+Arial.tu.n.0133.313|G63|003f|question
af74593b4edc5f3cd355dd55b5c76f37|ADECKK+Arial.kurz.va021.25|.notdef|FFFD|notdef
af7784cddec413706a4cc6d4c136e873|DEJBNP+Wingdings037.5|G242|21e9|
af792bba991b8bf21e61a8452b4fac03|AMKGEG+Arial066.688|G111|006f|o
af7cba0f1b9c906911185b4bbbb55281|BPHMHD+Arial.tu.n..kurz.va041.688|G53|0035|five
af7e583aac1eff2ec49093eef496fe9d|CJLIBM+Arial036.688|G105|0069|i
af8073ffe35df9ae3aae6eb96fd9114a|ADEIOM+Courier.New.tu.n.025|G103|0067|g
af836897b3b67dcb9eb989d57cb20dac|DPAEOP+Arial036.25|G79|004f|O
af842a346760fe1809518b789fcc3a53|AEDLOF+Arial.kurz.va058.313|G237|00ed|iacute
af84e025f3dff5f469415f48ea892912|BLJMHP+Arial.tu.n..kurz.va037.5|G68|0044|D
af88ea221a4d6461c61f32f309aedf18|BDMLDK+Arial.kurz.va036.688|G52|0034|four
af89f2817ec30dee897150f1203256a6|CADFDO+Arial.tu.n.0137.438|G248|0159|rcaron
af8b6b092f081b8bc348040e32ede3ba|AEMKLC+Lucida.Consoleb075|G114|0072|r
af8df35873495e006aa4af31bed58740|ALMOBP+Arial.tu.n.0822.938|G90|005a|Z
af8e11efd36af63882a7bb2d2f0805d8|ANIGGM+Times.New.Roman.kurz.va037.5|G116|0074|t
af95d1349c4fbda6f36d31483ebd93af|CFLNOP+Arial036.688|G63|003f|question
af9911cf63c39d4f0c5bbba722ded6b4|CDDHNM+Wingdings050|.notdef|FFFD|notdef
af998ba53ed295e401ceb77df8e07919|BJFCLP+Arial021.688|G119|0077|w
af9c2b0af6ed4b2114c4c1da2b224255|BHBPIF+Arial.tu.n..kurz.va037.5|G82|0052|R
af9c4ac8c9dc9d09adb96cbc9e9ef377|AGAIAM+Arial.tu.n.0200|G107|006b|k
afa453869714e40d55ff4079509b4e96|BGBDMF+Arial.tu.n.050|G66|0042|B
afa4c62dd4633b4e933b2dcb0e880ad9|BHBPIG+Arial.tu.n.037.5|G87|0057|W
afa75554e546d8fed73ebfd54bacbb4f|ACJOBL+Arial.tu.n.029.188|G83|0053|S
afae77d1d9d6e86626417eff0192423c|BIPBDI+Arial.kurz.va035.813|G252|00fc|udieresis
afb285bded39238442463de75fb2071c|BNIHKP+Arial.tu.n.0529.125|G112|0070|p
afb7389b5e8141a86a2971c7afee05cf|ACJJOD+Arial029.188|G35|0023|numbersign
afbabd73e23c02d49b7d2f4b01278cdd|BKEDHD+Arial.tu.n.033.75|G101|0065|e
afbba3957ec38e3373bcc4985e1e0b40|COAFON+Arial0282.188|G107|006b|k
afbbb469ac20c26f135d9c0e201f3998|AKIJCK+Arial.tu.n.0133.313|G249|016f|uring
afc67505ea49ae26351a695c9b3cdfe1|BMCKKG+Times.New.Roman.tu.n.035.438|G78|004e|N
afc70e3f92411a563e86b5dda72419e4|AFKDML+Arial.tu.n.0145.813|G45|002d|hyphen
afc7299d86082ca122085870e138547f|BOMALN+Arial.tu.n.035.438|G53|0035|five
afc9b435be6c4907d2f107427a77f8a4|BBDODH+Arial043.313|G80|0050|P
afcb25d311ca2e41c4d6bf2710081d6a|ADKPEE+Arial075|.notdef|FFFD|notdef
afd0a9844739f7628b78786d2d375396|AEALGJ+Arial.tu.n.066.688|G82|0052|R
afd0e17fb39e8da682a9b1d5a4aaa441|ALEKEA+Times.New.Roman036.25|G53|0035|five
afd11aba0d7642725ec84646b7be2815|BKEDGC+Arial033.75|G100|0064|d
afd15d76ef48a90e60d5bf03052a0e51|AGAIAM+Arial.tu.n.0200|G108|006c|l
afd2bb0471ad7223c0d36878fdbf3b1e|ACJOBL+Arial.tu.n.029.188|G98|0062|b
afdbd30585e2c775641c8aa119817329|EHKMLH+Arial.tu.n.0129.125|G82|0052|R
afdd01c47563cd2fca41a9f2b2d6c920|AOJMOL+Arial.tu.n.0666.625|G112|0070|p
afe46e36d3b54975650617b92fa1ef52|AJDJKM+Arial.tu.n.0282.125|G103|0067|g
afe5e049acdabd88f26e769278a45331|APANGF+Symbolb075|G183|00b7|periodcentered
afe64057e236b43e02b254d0f59776fd|EIPFDO+Arial.kurz.va034.563|G123|007b|braceleft
afe7bf5e1937a63eb201b55d19fa3b22|AFOEHC+Arial041.688|G61|003d|equal
afe7d488d6db6ac561c0feab8853fbb3|AECEFE+Lucida.Console066.688|G57|0039|nine
afec024b6b3898a90a82443df3c4d04c|BNKOAG+Arial.tu.n.0200|G66|0042|B
afed294e81d88f70f5aec9d4034c8e63|AEIBHD+Arial.tu.n.041.688|G62|003e|greater
aff33f2566f458cad3916385d011ab60|AOJNOM+Arial.tu.n.0300|G112|0070|p
aff64fa68c14325d1b4949ca7a7569dc|CAEPHC+Arial.tu.n.0104.125|G232|010d|ccaron
aff6ea47b6677e1da080a839de141507|ACLIAJ+Arial.kurz.va030|G107|006b|k
aff7dc748e171b7b43cae3f3a97abc9c|AJPHAO+Arial070.813|G167|00a7|section
affba2b680356bce1d671cb675e4140d|BILNPP+Arial.kurz.va070.813|G249|016f|uring
affbe9d816e7989d3e6d46b77aba8bf4|AEAAPL+Arial0100|G45|002d|hyphen
b00132deb179cfe9a4dc337e102d1b93|AOBBDB+Arial025|G138|0160|Scaron
b0015154a0335e6c89e8ede7781bd57c|BPBNIB+Arial.tu.n.0681.875|G121|0079|y
b00281c829700f1da7afe41f86de0f62|AECEFE+Lucida.Console066.688|G121|0079|y
b009c313f3d82fd5f37ead5cd7ef6b74|AOKFBH+Arial.tu.n..kurz.va0300|G55|0037|seven
b00b69db304f6c39f167a161228fe668|ACADHH+Arial.tu.n.066.625|G66|0042|B
b00f98fc5d70f802107b427cc3ac0035|CGJIFB+Arial.kurz.va029.188|G253|00fd|yacute
b00fe6cb5ac59fdcfdd9bd6271e2c940|AOJNDO+Arial0250|G71|0047|G
b00fe8492611c839af7c05689e4ead84|BGBMFE+Courier.New033.313|G248|0159|rcaron
b017f613a15d80b72a674e4dca810509|CDGFJD+Arial.Blackb0846.438|G65|0041|A
b01c585fea23f9759fa397a29ed982cd|EFAOPP+Arial.tu.n.0458.625|G115|0073|s
b0203eb773c47cfbd92979f9e53db5d3|AFMAJG+Courier.New025|G57|0039|nine
b02653b4206d54c7bda0747a413e7383|AFGIBC+Arial.tu.n.075|G217|016e|Uring
b027b51c4bfe861f97a7a50bbad12cc5|APAIOL+Arial012.063|G51|0033|three
b02ebe742d91d5ef02beb39bedb5e402|ADPLIE+Lucida.Consoleb058.313|G115|0073|s
b030e200d45a84c1bee32a9768c6c86d|CBJFIA+Arial.tu.n.0211.625|G57|0039|nine
b0414cbf36c3b969d775538764579342|BPDMEJ+Arial.tu.n.075|G253|00fd|yacute
b041ee6e3df83e48d201fd3faf257daa|AKIJAI+Arial.tu.n.0200|G78|004e|N
b045a0ef867d5dec69358fc87f7c3b2a|CLLKCH+Arial039.563|G44|002c|comma
b046816b51c2296b166ee6c5be70f916|CECBGN+Arial.tu.n.031.688|G158|017e|zcaron
b04e56a7058abb179ff2f7044706774b|EFAOGH+Arial.tu.n.0493.875|G121|0079|y
b051496efd4182b2525dce315dfe7f17|AINJGC+Arial037.5|G147|201c|quotedblleft
b0526a85aaf5d2ca4651c9a2e029a03b|BINOMM+Arial.kurz.va034.563|G103|0067|g
b053211479a2e83845c291a5757ddb04|BMGDFG+Arial.tu.n.037.063|G85|0055|U
b05ab0b1398fc3b7a2397d19ca7fe54c|BGBFGI+Arial.kurz.va037.5|G233|00e9|eacute
b05d28116a6a8cfa02405414fe298fe9|AFOODC+Arial020.813|G57|0039|nine
b0608a50defce2144b1683132cc8fd4d|CECBGN+Arial.tu.n.031.688|G105|0069|i
b068d7e1a4353dcca69dc211127b92c5|AGBILP+Arial.tu.n.016.688|G86|0056|V
b06ac8c575440e7a18a291125bfa4589|BEGHCP+Arial.tu.n..kurz.va0299.875|G225|00e1|aacute
b06ca0cf84b13c86fe9f6220d044a506|CLLKFH+Arial.tu.n.039.563|G100|0064|d
b06e76fb5626550ec97f36922d2f4fd4|AOLLAP+Arial.tu.n.035.813|G48|0030|zero
b070349daf93d6be80818a6e2bdc7b0a|DHDHJA+Lucida.Console037.5|.notdef|FFFD|notdef
b073756fcfff43c8edfa94dae8c537ea|CBMGKF+Arial023.313|G154|0161|scaron
b074ffd4aaac071afa4645624132647c|AINGOK+Arial033.313|G60|003c|less
b07b023212a4093c6fd5059fda3af70e|BPHMHD+Arial.tu.n..kurz.va041.688|G51|0033|three
b07d4b4576ff54d572705004094dcfab|CPAOOE+Arial.tu.n.081.25|G111|006f|o
b07faac7a9b3b03f60e100d3b9be3f16|AFGHHL+SwitzerlandCondensed090.25|G41|0029|parenright
b0873737657cc7b5edebb43c39212361|ADPLHE+Lucida.Console058.313|G115|0073|s
b089388e82c797cdb0618be6b32a0b05|AKBGKH+Arial.kurz.va050|G85|0055|U
b089ba143f5666e18cca68e84f6819dc|DEKPEM+Arial045.813|G200|010c|Ccaron
b08b2b509e64baa1e19ca8637598fadc|AJECOP+Arial.kurz.va0299.875|G75|004b|K
b08efc8dfa68d19681590b11f9479022|AOLFCB+Arial0266.688|G76|004c|L
b091bc31ac228dbc992c60ee52035761|AMKFGH+Arial.tu.n.083.313|G49|0031|one
b0942ea48ea4124d7aaaaf98cf1558c9|BKINMF+Arial.tu.n.0216.625|G83|0053|S
b0946122aa72011c64c6d8aafde46d9e|AHEKPO+Arial.tu.n.035|G89|0059|Y
b094cdd5658632f285222e488e0e0dd0|AGHFNJ+Arial.tu.n.0235.125|G237|00ed|iacute
b0985db76e4044c0172b21f1c72d8042|FPANFN+Arial.Narrow037.5|G45|002d|hyphen
b0995b27d3ebb7c0115f61328e9e113c|CJABLN+Arial.tu.n.0154.125|G236|011b|ecaron
b09c3464345772b20ba2cc5b88276a7b|DCIEHE+Arial.kurz.va036.25|G176|00b0|degree
b09d79beb672d99e872393ae6046f818|BHHBFO+MSTT31e4f10cacO22911002|g25|00cd|Iacute
b09fbaf5a91ac15517e8c60cab80031a|AFMDCJ+IBMPCDOS029.188|G107|006b|k
b0a22efcb4c3b12cdbf9decffc956380|ACPPEK+Arial.tu.n.0100|G88|0058|X
b0a6d7c9065547bb3f58bf91a2e61ebc|CHBDDI+Arial032.5|G67|0043|C
b0afb04d49d7b347c4e3fbb08c2f3812|AJDPDJ+Arial.tu.n..kurz.va031.25|G237|00ed|iacute
b0b04dce60e95c4aaaea6d116a06a28f|AMLBOF+Arial.tu.n.0108.313|G67|0043|C
b0b887dcf885d140a4bd40989bdc81d3|ALHACB+Arial0318|G37|0042|B
b0b9c2ea5e1fd76c4debf697f1cb84c7|AINGOK+Arial033.313|G119|0077|w
b0b9fa2e391745bd96917f0258dd152f|AGFNGO+Courier.New.tu.n.025|G75|004b|K
b0c24bde3716bebb93f4d753b3668038|DLAHMP+Arial.tu.n..kurz.va037.063|G108|006c|l
b0c24bde3716bebb93f4d753b3668038|DLAHMP+Arial.tu.n..kurz.va037.063|G73|006c|l
b0c36e272b6f2b5e83c4a285813bf6d2|ADIPAJ+HelveticaInseratTTEE0116.625|G77|004d|M
b0c97df368bdc3df04f287453506ed7b|BBEDGJ+Times.New.Roman.tu.n.045.813|G158|017e|zcaron
